idx,construction_score,default_nan_score,order_swap_score,no_article_score,no_modifier_score,no_numeral_score
5548,-0.8336077595466946,-0.6241346714296322,0.36987377792269527,-0.6241346714296322,-0.9871979532396556,0.9988565563261981
5549,-0.05678538502009545,0.4116284946058322,0.20191402197253794,0.4116284946058322,-1.2111442945065285,2.0346197223616627
5550,-0.022923429506666083,0.33685246909113786,0.9398618004688458,0.33685246909113786,0.06455500773362122,1.5540958899080115
5551,-0.5185667442784645,-0.1146862461996226,0.8584937176549108,-0.1146862461996226,-0.43971152966483373,0.7925894699987452
5552,-0.5448921607845296,-0.1497868015410404,0.837864919673331,-0.1497868015410404,-0.4672160446612044,0.7574889146573263
5553,-0.3291158885249672,0.13791489480504163,1.1771971654519096,0.13791489480504163,-0.014773416275811968,1.0451906110034084
5554,1.4007002647186568,2.1834273905270702,2.4842501943516013,2.1834273905270702,1.9170357897702672,2.863884177675847
5555,0.797061160064294,1.428878509709115,2.219498200381601,1.428878509709115,2.210277584282549,2.109335296857892
5556,-0.37310804538180875,0.07925868566258625,0.3743597546562203,0.07925868566258625,-1.085223297336731,0.9865344018609529
5557,-0.4948755997794443,-0.08309805353425877,1.0604603240896626,-0.08309805353425877,-0.17042235509911782,0.8241776626641079
5558,-0.41683645859003526,0.02095413471828304,0.8871736921741746,0.02095413471828304,-0.40147138064612636,0.9282298509166497
5559,-0.584796214540189,-0.20299220654858866,0.8239883751772918,-0.20299220654858866,-0.48571828698227887,0.7042835096497768
5560,0.31049361125866143,0.8206690737020743,1.0068779484797346,0.8206690737020743,0.07032048243043132,1.5011258608508493
5561,-0.22659328269128665,0.07667199349172193,1.0635526762472907,0.07667199349172193,-0.08806878700001637,0.7925894699987452
5562,-0.25291869919735177,0.041571438150301766,0.9445394183974489,0.041571438150301766,-0.24675294780678195,0.7574889146573263
5563,-0.03714242693779113,0.3292731344963838,0.8762407086067725,0.3292731344963838,-0.3378175282083073,1.0451906110034084
5564,1.634279033988399,2.326946070295577,2.1069864621381114,2.326946070295577,1.5041292229096364,2.863884177675847
5565,1.030639929334035,1.5723971894776216,2.1559496260184674,1.5723971894776216,2.0922309334046636,2.109335296857892
5566,-0.0811345837946309,0.2706169253539296,0.5097497013925096,0.2706169253539296,-0.8264722044939923,0.9865344018609529
5567,-0.20290213819226643,0.1082601861570834,1.2381069737281027,0.1082601861570834,0.14467045930075764,0.8241776626641079
5568,-0.12486299700285919,0.2123123744096264,0.46602128818428135,0.2123123744096264,-0.8847767554382955,0.9282298509166497
5569,-0.2928227529530112,-0.011633966857246492,0.5499962603681308,-0.011633966857246492,-0.7728101258598296,0.7042835096497768
5570,0.5440723805284022,0.9641877534705827,1.5732522469202253,0.9641877534705827,0.8369614538872776,1.5011258608508493
5571,-0.0848213628118959,0.3742471908834292,0.21517373766663894,0.3742471908834292,-1.12283833415756,0.7925894699987452
5572,-0.1111467793179628,0.33914663554200786,1.0857483602445193,0.33914663554200786,0.037927829279614876,0.7574889146573263
5573,0.10462949294159962,0.6268483318880911,0.40462459342013624,0.6268483318880911,-0.8702371931528982,1.0451906110034084
5574,1.7476965698919102,2.550127468339358,1.9876926502747394,2.550127468339358,1.4273133245586163,2.863884177675847
5575,1.1440574652375475,1.795578587521403,1.3840535456203766,1.795578587521403,0.672764443740661,2.109335296857892
5576,0.060637336084758076,0.5681921227456357,0.3606324365632947,0.5681921227456357,-0.9288934022953536,0.9865344018609529
5577,-0.06113021831287391,0.40583538354879184,0.23886488216566093,0.40583538354879184,-1.0912501414921973,0.8241776626641079
5578,0.016908922876531562,0.5098875718013337,0.3169040233550682,0.5098875718013337,-0.9871979532396556,0.9282298509166497
5579,-0.151050833073624,0.2859412305344608,0.14894426740491085,0.2859412305344608,-1.2111442945065285,0.7042835096497768
5580,0.6574899164319149,1.1873691515143623,0.8974859968147442,1.1873691515143623,0.06455500773362122,1.5011258608508493
5581,1.9388534684002359,2.3101085059492674,2.5550834651580523,2.3101085059492674,-0.43971152966483373,2.9574248445820657
5582,1.9406806878198104,2.3123011692527577,2.98222709225884,2.3123011692527577,-0.4672160446612044,2.959617507885556
5583,1.908476877372647,2.273656596716161,2.7675523388595415,2.273656596716161,-0.014773416275811968,2.920972935348959
5584,2.7640877966932647,3.2110060493662957,3.4739682058665347,3.2110060493662957,1.9170357897702672,3.750436331560294
5585,2.5544122582318676,2.9663845878280006,3.284859481893945,2.9663845878280006,2.210277584282549,3.5058148700219984
5586,2.019854120374314,2.4073092883181615,2.232327581322103,2.4073092883181615,-1.085223297336731,3.0546256269509597
5587,1.7524137413860714,2.0863808335322687,2.689727869447888,2.0863808335322687,-0.17042235509911782,2.733697172165067
