idx,construction_score,construction_logprob,default_nan_score,default_nan_logprob,order_swap_score,order_swap_logprob,no_article_score,no_article_logprob,no_modifier_score,no_modifier_logprob,no_numeral_score,no_numeral_logprob
46,2.5652451276022177,-5.173513280924036,1.3800700053238302,-7.256186802465507,0.6953630288214001,-7.043395379704853,2.0312247807548793,-6.605032027034458,1.4140148825031968,-5.259287892935567,2.0218446885706314,-5.779214483657126
47,2.4516503581775937,-5.498452013842976,1.2040322929807026,-7.69640446917653,0.5545328589468965,-7.3955695130736725,1.8892313189740992,-7.011205443183133,1.4392027389284685,-5.586339975667489,1.8458071134722704,-6.219432013123383
48,2.5252866345761817,-5.348345601054893,1.2766391818381813,-7.5282099098321815,0.6126183700328809,-7.261013865598194,1.9812766644723343,-6.82357242719803,1.440123580520705,-5.457968906759429,1.91841400232975,-6.051237453779034
49,2.562311854306915,-5.0037123539342785,1.1212058971135264,-7.299133160319487,0.488271742253157,-7.077752465988037,2.0275581891357515,-6.392780868297262,0.9221123991596952,-5.463300042470636,1.7629805803603276,-5.822160841511106
50,2.3161287175107015,-5.556323191078355,1.3862469421721553,-7.417126740695686,0.7003045783000588,-7.172147330288998,1.7198292681404839,-7.083544414727357,1.2676518885223977,-5.628473387021038,2.0280217626637222,-5.9401542846425395
51,2.2896243057252534,-5.587970077507857,1.5016421648033145,-7.308159611369597,0.7745842687788439,-7.103010114454267,1.6866987534086757,-7.123103022764235,1.0897930485978111,-5.814903018019051,2.0218446885706314,-5.779214483657126
52,2.3443329032958857,-5.744605443431541,1.3256044524601869,-7.7483772780806195,0.6337540989043404,-7.4551842478230865,1.7550845003719662,-7.31889723016884,1.1295401958429494,-6.127395809931106,1.8458071134722704,-6.219432013123383
53,2.539134953257457,-5.473333257080475,1.3982113413176656,-7.580182718736271,0.6918396099903248,-7.320628600347608,1.9985870628239306,-6.979806997230008,1.2102738099857326,-5.919211968472498,1.91841400232975,-6.051237453779034
54,2.366250451141478,-5.3386097318065735,1.2427780565930107,-7.3511059692235765,0.5674929822106008,-7.137367200737451,1.7824814351789566,-6.8114025906376305,1.1243450203029894,-5.492460712505441,1.7629805803603276,-5.822160841511106
55,2.747988582024818,-5.263299301271096,1.5078191016516396,-7.469099549599775,0.7795258182575026,-7.231762065038412,2.2596540987831313,-6.717264552468284,1.1939502466906156,-5.933568320030918,2.0280217626637222,-5.9401542846425395
56,2.0401975389482785,-6.002203439611764,1.4697231561898674,-7.546086864141707,0.7623070161309897,-7.280093962429052,1.3749151576926897,-7.640894862638885,0.8482095127342669,-6.331164212760814,2.0218446885706314,-5.779214483657126
57,1.809828444204382,-6.443916497849976,1.2936854438467371,-7.986304530852731,0.6214768462564862,-7.632268095797872,1.086953789262818,-8.193036185436652,0.4642610214944393,-7.067352643157835,1.8458071134722704,-6.219432013123383
58,1.972401909517977,-6.204872896146886,1.3662923327042176,-7.818109971508383,0.6795623573424706,-7.497712448322393,1.290170620904811,-7.8942316833077895,0.7352167970170965,-6.668946640319352,1.91841400232975,-6.051237453779034
59,2.4381053932344043,-5.431561385040578,1.2108590479795627,-7.589033221995686,0.5552157295627467,-7.314451048712236,1.8722999755503462,-6.927592294424905,1.3836011252414704,-5.507882266445178,1.7629805803603276,-5.822160841511106
60,2.114823307003161,-6.061271171619684,1.4759000930381898,-7.707026802371887,0.7672485656096484,-7.408845913013197,1.4681973677612925,-7.714729527648786,0.9725857928257385,-6.429610432774013,2.0280217626637222,-5.9401542846425395
61,1.1821888928904905,-6.669248235693809,-0.2982368565228389,-9.383898090810598,-0.7345438616892102,-8.585980990273509,0.34164225487590255,-8.744018979411857,1.4140148825031968,-5.259287892935567,0.22496348512045708,-7.747100901751864
62,1.3020755326281463,-6.813541550324048,-0.31143508034569817,-9.749336253790652,-0.7444425295563555,-8.860059612508548,0.5014911078594437,-8.93641006558551,1.4392027389284685,-5.586339975667489,0.21176526129759785,-8.112539064731918
63,1.2734557597472334,-6.7465736527180935,-0.4231698669283818,-9.733620813057511,-0.8282436194933673,-8.848273031958692,0.46333141068489186,-8.847119535444238,1.440123580520705,-5.457968906759429,0.10003047471491418,-8.096823623998775
64,0.9882591265804219,-6.647260251647554,-0.5679431737307551,-9.365714074210084,-0.936823599595149,-8.572342977823123,0.08306923312914449,-8.714701667350184,0.9221123991596952,-5.463300042470636,-0.04474283208745907,-7.728916885151349
65,1.132673481794531,-6.885880521868272,-0.2432244474231998,-9.551708181815632,-0.6932845548644817,-8.711838558527283,0.27562170674795655,-9.032862027644475,1.2676518885223977,-5.628473387021038,0.2799758942200962,-7.914910992756897
66,1.1575321747973186,-6.867449922170553,-0.13614064388352767,-9.453195169349385,-0.6355173117424062,-8.660499408710278,0.3087666307516746,-9.008287894714183,1.0897930485978111,-5.814903018019051,0.22496348512045708,-7.747100901751864
67,1.2259179217606082,-7.063244129575159,-0.14933886770638813,-9.818633332329439,-0.6454159796095507,-8.934578030945318,0.3999476267027262,-9.269346837920324,1.1295401958429494,-6.127395809931106,0.21176526129759785,-8.112539064731918
68,1.2320774824115936,-6.961496898437305,-0.2610736542890706,-9.802917891596296,-0.7292170695465625,-8.922791450395462,0.40816037423737345,-9.133683863069853,1.2102738099857326,-5.919211968472498,0.10003047471491418,-8.096823623998775
69,1.159622246288036,-6.649442100323512,-0.405846961091445,-9.435011152748869,-0.8377970496483425,-8.64686139625989,0.31155339273929644,-8.717610798918129,1.1243450203029894,-5.492460712505441,-0.04474283208745907,-7.728916885151349
70,1.2171463222086398,-6.974952649837736,-0.08112823478388975,-9.621005260354417,-0.5942580049176769,-8.786356976964052,0.38825216063343504,-9.151624864937093,1.1939502466906156,-5.933568320030918,0.2799758942200962,-7.914910992756897
71,1.0367422390421455,-7.19424810208439,-0.1786993220347893,-9.770431506378864,-0.650863877552224,-8.88185421867876,0.1477133830781104,-9.444018801265965,0.8482095127342669,-6.331164212760814,0.22496348512045708,-7.747100901751864
72,0.7487808706122738,-7.746389424882157,-0.19189754585764973,-10.135869669358918,-0.6607625454193684,-9.155932840913799,-0.23623510816171964,-10.180207231662989,0.4642610214944393,-7.067352643157835,0.21176526129759785,-8.112539064731918
73,0.9519977022542685,-7.447584922753294,-0.3036323324403322,-10.120154228625777,-0.7445636353563803,-9.144146260363943,0.03472066736093993,-9.781801228824504,0.7352167970170965,-6.668946640319352,0.10003047471491418,-8.096823623998775
74,1.3572849793057422,-6.657787611464469,-0.44840563924270666,-9.75224748977835,-0.8531436154581602,-8.868216206228372,0.5751037034295715,-8.728738147106071,1.3836011252414704,-5.507882266445178,-0.04474283208745907,-7.728916885151349
75,1.1300244491107492,-7.26808276709429,-0.12368691293515137,-9.938241597383898,-0.6096045707274946,-9.007711786932534,0.27208966316958083,-9.542465021279165,0.9725857928257385,-6.429610432774013,0.2799758942200962,-7.914910992756897
76,3.0212301299109767,-5.121817130020323,1.6336075097070237,-7.508010362338619,0.8981930323279528,-7.244854227603343,2.629181732361383,-6.51243613968426,1.4140148825031968,-5.259287892935567,2.24740649423327,-6.059013742250795
77,3.1171393868031934,-5.237251836622421,1.8871954619729667,-7.5186023644405715,1.101063394140708,-7.253327829284904,2.7490683034766557,-6.656729522936883,1.4392027389284685,-5.586339975667489,2.5009944464992113,-6.069605744352748
78,3.094243568498463,-5.183677518537657,1.7957794834096372,-7.514430672517033,1.0279306112900444,-7.249990475746074,2.7204485305957427,-6.589761625330928,1.440123580520705,-5.457968906759429,2.409578467935881,-6.06543405242921
79,2.8660863168629205,-5.104226742783318,1.8610571934536555,-7.0646429282356635,1.080152779325259,-6.890160280320979,2.4352519660513146,-6.4904481556380045,0.9221123991596952,-5.463300042470636,2.4748561779799,-5.61564630814784
80,2.981617746136301,-5.2951230138578,2.0120821487149776,-7.296652598409169,1.2009727435343165,-7.075768016459783,2.5796662526430403,-6.7290684944811066,1.2676518885223977,-5.628473387021038,2.625881133241222,-5.847655978321345
81,2.8320537477034358,-5.449829486934723,1.755179669186508,-7.559983171242709,0.977414272285398,-7.304468962352757,2.3927112546019567,-6.92245158582726,1.0897930485978111,-5.814903018019051,2.24740649423327,-6.059013742250795
82,2.886762345274066,-5.606464852858407,2.008767621452451,-7.570575173344661,1.1802846340981517,-7.31294256403432,2.4610970015652462,-7.118245793231866,1.1295401958429494,-6.127395809931106,2.5009944464992113,-6.069605744352748
83,2.8916899937948544,-5.525067067948124,1.9173516428891197,-7.566403481421123,1.107151851247488,-7.309605210495489,2.4672565622162317,-7.016498562094013,1.2102738099857326,-5.919211968472498,2.409578467935881,-6.06543405242921
84,2.833725859793914,-5.275423174559184,1.9826293529331398,-7.116615737139753,1.1593740192827027,-6.949775015070394,2.3948013947150564,-6.704443695357837,1.1243450203029894,-5.492460712505441,2.4748561779799,-5.61564630814784
85,2.879745065632491,-5.535831669068469,2.133654308194462,-7.348625407313259,1.2801939834917604,-7.135382751209198,2.452325402013278,-7.029954313494443,1.1939502466906156,-5.933568320030918,2.625881133241222,-5.847655978321345
86,2.5534934304575208,-5.893196399507565,1.723260660573061,-7.79791042401482,0.9651370196375438,-7.481552810327543,2.044510858044567,-7.476660226543314,0.8482095127342669,-6.331164212760814,2.24740649423327,-6.059013742250795
87,2.3231243357136235,-6.334909457745779,1.976848612839004,-7.808502426116772,1.1680073814502976,-7.490026412009105,1.7565494896146951,-8.02880154934108,0.4642610214944393,-7.067352643157835,2.5009944464992113,-6.069605744352748
88,2.4856978010272193,-6.095865856042689,1.8854326342756718,-7.804330734193234,1.094874598599634,-7.486689058470274,1.959766321256688,-7.729997047212218,0.7352167970170965,-6.668946640319352,2.409578467935881,-6.06543405242921
89,2.8099276775663045,-5.464027952113723,1.9507103443196936,-7.354542989911863,1.1470967666348486,-7.126858863045179,2.365053666930546,-6.940199667301011,1.3836011252414704,-5.507882266445178,2.4748561779799,-5.61564630814784
90,2.6281191985124033,-5.952264131515486,2.101735299581015,-7.58655266008537,1.2679167308439063,-7.312466599183983,2.1377930681131696,-7.550494891553215,0.9725857928257385,-6.429610432774013,2.625881133241222,-5.847655978321345
91,1.2141845765845103,-6.728386593858588,-0.2604913204959362,-9.467664610595428,-0.7062347096690322,-8.64880588011213,0.3793877909028029,-8.827785499196688,1.4140148825031968,-5.259287892935567,0.26762457970550696,-7.825951862978545
92,1.3340712163221653,-6.872679908488827,-0.2736899103048411,-9.833103139561524,-0.7161336520257109,-8.922884776836703,0.5392366438863428,-9.020176585370342,1.4392027389284685,-5.586339975667489,0.2544259898966021,-8.191390391944642
93,1.3054514434412523,-6.805712010882872,-0.3854246968875235,-9.817387698828384,-0.7999347419627227,-8.911098196286847,0.5010769467117923,-8.930886055229069,1.440123580520705,-5.457968906759429,0.1426912033139184,-8.175674951211503
94,1.0202548102744409,-6.706398609812332,-0.5301976377038548,-9.449480593994913,-0.9085144475749711,-8.635167867661744,0.12081476915604365,-8.798468187135015,0.9221123991596952,-5.463300042470636,-0.002082103488454834,-7.807768212364074
